x1,x2,y_krig,mse
   -1.000000       4.008793
      1.151515       0.919192       2.858531
      1.151515       0.939394       2.958419
      1.151515       0.959596       3.062128
      1.151515       0.979798       3.169339
      1.151515       1.000000       3.279716

      1.191919      -1.000000       1.265307
      1.191919      -0.979798       1.180706
      1.191919      -0.959596       1.102092
      1.191919      -0.939394       1.029715
      1.191919      -0.919192       0.963796
      1.191919      -0.898990       0.904523
      1.191919      -0.878788       0.852050
      1.191919      -0.858586       0.806497
      1.191919      -0.838384       0.767947
      1.191919      -0.818182       0.736447
      1.191919      -0.797980       0.712007
      1.191919      -0.777778       0.694599
      1.191919      -0.757576       0.684157
      1.191919      -0.737374       0.680582
      1.191919      -0.717172       0.683733
      1.191919      -0.696970       0.693438
      1.191919      -0.676768       0.709487
      1.191919      -0.656566       0.731640
      1.191919      -0.636364       0.759621
      1.191919      -0.616162       0.793128
      1.191919      -0.595960       0.831828
      1.191919      -0.575758       0.875363
      1.191919      -0.555556       0.923353
      1.191919      -0.535354       0.975394
      1.191919      -0.515152       1.031066
      1.191919      -0.494949       1.089931
      1.191919      -0.474747       1.151541
      1.191919      -0.454545       1.215438
      1.191919      -0.434343       1.281155
      1.191919      -0.414141       1.348223
      1.191919      -0.393939       1.416175
      1.191919      -0.373737       1.484545
      1.191919      -0.353535       1.552871
      1.191919      -0.333333       1.620705
      1.191919      -0.313131       1.687608
      1.191919      -0.292929       1.753156
      1.191919      -0.272727       1.816946
      1.191919      -0.252525       1.878593
      1.191919      -0.232323       1.937737
      1.191919      -0.212121       1.994043
      1.191919      -0.191919       2.047205
      1.191919      -0.171717       2.096945
      1.191919      -0.151515       2.143020
      1.191919      -0.131313       2.185217
      1.191919      -0.111111       2.223359
      1.191919      -0.090909       2.257306
      1.191919      -0.070707       2.286953
      1.191919      -0.050505       2.312232
      1.191919      -0.030303       2.333113
      1.191919      -0.010101       2.349603
      1.191919       0.010101       2.361746
      1.191919       0.030303       2.369623
      1.191919       0.050505       2.373349
      1.191919       0.070707       2.373077
      1.191919       0.090909       2.368991
      1.191919       0.111111       2.361307
      1.191919       0.131313       2.350272
      1.191919       0.151515       2.336160
      1.191919       0.171717       2.319274
      1.191919       0.191919       2.299938
      1.191919       0.212121       2.278499
      1.191919       0.232323       2.255322
      1.191919       0.252525       2.230788
      1.191919       0.272727       2.205293
      1.191919       0.292929       2.179243
      1.191919       0.313131       2.153049
      1.191919       0.333333       2.127132
      1.191919       0.353535       2.101909
      1.191919       0.373737       2.077799
      1.191919       0.393939       2.055217
      1.191919       0.414141       2.034570
      1.191919       0.434343       2.016255
      1.191919       0.454545       2.000657
      1.191919       0.474747       1.988147
      1.191919       0.494949       1.979075
      1.191919       0.515152       1.973776
      1.191919       0.535354       1.972559
      1.191919       0.555556       1.975711
      1.191919       0.575758       1.983492
      1.191919       0.595960       1.996134
      1.191919       0.616162       2.013843
      1.191919       0.636364       2.036792
      1.191919       0.656566       2.065124
      1.191919       0.676768       2.098949
      1.191919       0.696970       2.138345
      1.191919       0.717172       2.183358
      1.191919       0.737374       2.234000
      1.191919       0.757576       2.290250
      1.191919       0.777778       2.352055
      1.191919       0.797980       2.419329
      1.191919       0.818182       2.491955
      1.191919       0.838384       2.569786
      1.191919       0.858586       2.652645
      1.191919       0.878788       2.740326
      1.191919       0.898990       2.832597
      1.191919       0.919192       2.929201
      1.191919       0.939394       3.029857
      1.191919       0.959596       3.134262
      1.191919       0.979798       3.242094
      1.191919       1.000000       3.353012

      1.232323      -1.000000       1.237487
      1.232323      -0.979798       1.151945
      1.232323      -0.959596       1.072503
      1.232323      -0.939394       0.999416
      1.232323      -0.919192       0.932908
      1.232323      -0.898990       0.873170
      1.232323      -0.878788       0.820358
      1.232323      -0.858586       0.774594
      1.232323      -0.838384       0.735962
      1.232323      -0.818182       0.704510
      1.232323      -0.797980       0.680246
      1.232323      -0.777778       0.663142
      1.232323      -0.757576       0.653133
      1.232323      -0.737374       0.650113
      1.232323      -0.717172       0.653942
      1.232323      -0.696970       0.664443
      1.232323      -0.676768       0.681403
      1.232323      -0.656566       0.704575
      1.232323      -0.636364       0.733682
      1.232323      -0.616162       0.768412
      1.232323      -0.595960       0.808429
      1.232323      -0.575758       0.853369
      1.232323      -0.555556       0.902842
      1.232323      -0.535354       0.956440
      1.232323      -0.515152       1.013734
      1.232323      -0.494949       1.074280
      1.232323      -0.474747       1.137621
      1.232323      -0.454545       1.203291
      1.232323      -0.434343       1.270817
      1.232323      -0.414141       1.339723
      1.232323      -0.393939       1.409531
      1.232323      -0.373737       1.479769
      1.232323      -0.353535       1.549970
      1.232323      -0.333333       1.619676
      1.232323      -0.313131       1.688442
      1.232323      -0.292929       1.755839
      1.232323      -0.272727       1.821457
      1.232323      -0.252525       1.884906
      1.232323      -0.232323       1.945821
      1.232323      -0.212121       2.003862
      1.232323      -0.191919       2.058718
      1.232323      -0.171717       2.110110
      1.232323      -0.151515       2.157789
      1.232323      -0.131313       2.201542
      1.232323      -0.111111       2.241190
      1.232323      -0.090909       2.276591
      1.232323      -0.070707       2.307640
      1.232323      -0.050505       2.334268
      1.232323      -0.030303       2.356446
      1.232323      -0.010101       2.374182
      1.232323       0.010101       2.387522
      1.232323       0.030303       2.396548
      1.232323       0.050505       2.401378
      1.232323       0.070707       2.402167
      1.232323       0.090909       2.399103
      1.232323       0.111111       2.392404
      1.232323       0.131313       2.382322
      1.232323       0.151515       2.369135
      1.232323       0.171717       2.353148
      1.232323       0.191919       2.334692
      1.232323       0.212121       2.314115
      1.232323       0.232323       2.291788
      1.232323       0.252525       2.268097
      1.232323       0.272727       2.243440
      1.232323       0.292929       2.218227
      1.232323       0.313131       2.192874
      1.232323       0.333333       2.167804
      1.232323       0.353535       2.143437
      1.232323       0.373737       2.120197
      1.232323       0.393939       2.098498
      1.232323       0.414141       2.078751
      1.232323       0.434343       2.061354
      1.232323       0.454545       2.046693
      1.232323       0.474747       2.035140
      1.232323       0.494949       2.027046
      1.232323       0.515152       2.022743
      1.232323       0.535354       2.022541
      1.232323       0.555556       2.026726
      1.232323       0.575758       2.035555
      1.232323       0.595960       2.049259
      1.232323       0.616162       2.068040
      1.232323       0.636364       2.092069
      1.232323       0.656566       2.121484
      1.232323       0.676768       2.156392
      1.232323       0.696970       2.196868
      1.232323       0.717172       2.242952
      1.232323       0.737374       2.294650
      1.232323       0.757576       2.351939
      1.232323       0.777778       2.414758
      1.232323       0.797980       2.483017
      1.232323       0.818182       2.556593
      1.232323       0.838384       2.635334
      1.232323       0.858586       2.719057
      1.232323       0.878788       2.807551
      1.232323       0.898990       2.900578
      1.232323       0.919192       2.997876
      1.232323       0.939394       3.099159
      1.232323       0.959596       3.204120
      1.232323       0.979798       3.312432
      1.232323       1.000000       3.423750

      1.272727      -1.000000       1.198365
      1.272727      -0.979798       1.111835
      1.272727      -0.959596       1.031520
      1.272727      -0.939394       0.957683
      1.272727      -0.919192       0.890549
      1.272727      -0.898990       0.830313
      1.272727      -0.878788       0.777135
      1.272727      -0.858586       0.731137
      1.272727      -0.838384       0.692406
      1.272727      -0.818182       0.660989
      1.272727      -0.797980       0.636896
      1.272727      -0.777778       0.620098
      1.272727      -0.757576       0.610527
      1.272727      -0.737374       0.608077
      1.272727      -0.717172       0.612605
      1.272727      -0.696970       0.623931
      1.272727      -0.676768       0.641838
      1.272727      -0.656566       0.666076
      1.272727      -0.636364       0.696361
      1.272727      -0.616162       0.732379
      1.272727      -0.595960       0.773785
      1.272727      -0.575758       0.820210
      1.272727      -0.555556       0.871259
      1.272727      -0.535354       0.926516
      1.272727      -0.515152       0.985544
      1.272727      -0.494949       1.047893
      1.272727      -0.474747       1.113099
      1.272727      -0.454545       1.180688
      1.272727      -0.434343       1.250178
      1.272727      -0.414141       1.321086
      1.272727      -0.393939       1.392927
      1.272727      -0.373737       1.465221
      1.272727      -0.353535       1.537494
      1.272727      -0.333333       1.609280
      1.272727      -0.313131       1.680129
      1.272727      -0.292929       1.749603
      1.272727      -0.272727       1.817287
      1.272727      -0.252525       1.882785
      1.272727      -0.232323       1.945726
      1.272727      -0.212121       2.005765
      1.272727      -0.191919       2.062587
      1.272727      -0.171717       2.115909
      1.272727      -0.151515       2.165478
      1.272727      -0.131313       2.211079
      1.272727      -0.111111       2.252528
      1.272727      -0.090909       2.289683
      1.272727      -0.070707       2.322437
      1.272727      -0.050505       2.350721
      1.272727      -0.030303       2.374504
      1.272727      -0.010101       2.393795
      1.272727       0.010101       2.408640
      1.272727       0.030303       2.419123
      1.272727       0.050505       2.425363
      1.272727       0.070707       2.427517
      1.272727       0.090909       2.425773
      1.272727       0.111111       2.420356
      1.272727       0.131313       2.411516
      1.272727       0.151515       2.399537
      1.272727       0.171717       2.384726
      1.272727       0.191919       2.367416
      1.272727       0.212121       2.347962
      1.272727       0.232323       2.326735
      1.272727       0.252525       2.304125
      1.272727       0.272727       2.280533
      1.272727       0.292929       2.256374
      1.272727       0.313131       2.232066
      1.272727       0.333333       2.208033
      1.272727       0.353535       2.184701
      1.272727       0.373737       2.162493
      1.272727       0.393939       2.141827
      1.272727       0.414141       2.123115
      1.272727       0.434343       2.106757
      1.272727       0.454545       2.093139
      1.272727       0.474747       2.082632
      1.272727       0.494949       2.075590
      1.272727       0.515152       2.072344
      1.272727       0.535354       2.073203
      1.272727       0.555556       2.078450
      1.272727       0.575758       2.088344
      1.272727       0.595960       2.103111
      1.272727       0.616162       2.122952
      1.272727       0.636364       2.148034
      1.272727       0.656566       2.178493
      1.272727       0.676768       2.214433
      1.272727       0.696970       2.255924
      1.272727       0.717172       2.303002
      1.272727       0.737374       2.355672
      1.272727       0.757576       2.413901
      1.272727       0.777778       2.477628
      1.272727       0.797980       2.546757
      1.272727       0.818182       2.621160
      1.272727       0.838384       2.700679
      1.272727       0.858586       2.785129
      1.272727       0.878788       2.874292
      1.272727       0.898990       2.967927
      1.272727       0.919192       3.065767
      1.272727       0.939394       3.167523
      1.272727       0.959596       3.272881
      1.272727       0.979798       3.381512
      1.272727       1.000000       3.493068

      1.313131      -1.000000       1.148620
      1.313131      -0.979798       1.061064
      1.313131      -0.959596       0.979843
      1.313131      -0.939394       0.905223
      1.313131      -0.919192       0.837435
      1.313131      -0.898990       0.776677
      1.313131      -0.878788       0.723111
      1.313131      -0.858586       0.676862
      1.313131      -0.838384       0.638017
      1.313131      -0.818182       0.606627
      1.313131      -0.797980       0.582700
      1.313131      -0.777778       0.566208
      1.313131      -0.757576       0.557082
      1.313131      -0.737374       0.555215
      1.313131      -0.717172       0.560461
      1.313131      -0.696970       0.572638
      1.313131      -0.676768       0.591526
      1.313131      -0.656566       0.616870
      1.313131      -0.636364       0.648382
      1.313131      -0.616162       0.685744
      1.313131      -0.595960       0.728606
      1.313131      -0.575758       0.776592
      1.313131      -0.555556       0.829301
      1.313131      -0.535354       0.886311
      1.313131      -0.515152       0.947179
      1.313131      -0.494949       1.011447
      1.313131      -0.474747       1.078643
      1.313131      -0.454545       1.148286
      1.313131      -0.434343       1.219888
      1.313131      -0.414141       1.292958
      1.313131      -0.393939       1.367002
      1.313131      -0.373737       1.441534
      1.313131      -0.353535       1.516071
      1.313131      -0.333333       1.590141
      1.313131      -0.313131       1.663286
      1.313131      -0.292929       1.735063
      1.313131      -0.272727       1.805048
      1.313131      -0.252525       1.872841
      1.313131      -0.232323       1.938063
      1.313131      -0.212121       2.000365
      1.313131      -0.191919       2.059427
      1.313131      -0.171717       2.114960
      1.313131      -0.151515       2.166708
      1.313131      -0.131313       2.214451
      1.313131      -0.111111       2.258005
      1.313131      -0.090909       2.297222
      1.313131      -0.070707       2.331993
      1.313131      -0.050505       2.362248
      1.313131      -0.030303       2.387956
      1.313131      -0.010101       2.409123
      1.313131       0.010101       2.425796
      1.313131       0.030303       2.438058
      1.313131       0.050505       2.446030
      1.313131       0.070707       2.449868
      1.313131       0.090909       2.449763
      1.313131       0.111111       2.445939
      1.313131       0.131313       2.438651
      1.313131       0.151515       2.428182
      1.313131       0.171717       2.414844
      1.313131       0.191919       2.398970
      1.313131       0.212121       2.380918
      1.313131       0.232323       2.361062
      1.313131       0.252525       2.339794
      1.313131       0.272727       2.317518
      1.313131       0.292929       2.294651
      1.313131       0.313131       2.271613
      1.313131       0.333333       2.248831
      1.313131       0.353535       2.226731
      1.313131       0.373737       2.205741
      1.313131       0.393939       2.186278
      1.313131       0.414141       2.168756
      1.313131       0.434343       2.153575
      1.313131       0.454545       2.141124
      1.313131       0.474747       2.131773
      1.313131       0.494949       2.125875
      1.313131       0.515152       2.123761
      1.313131       0.535354       2.125740
      1.313131       0.555556       2.132094
      1.313131       0.575758       2.143079
      1.313131       0.595960       2.158921
      1.313131       0.616162       2.179818
      1.313131       0.636364       2.205936
      1.313131       0.656566       2.237406
      1.313131       0.676768       2.274331
      1.313131       0.696970       2.316776
      1.313131       0.717172       2.364776
      1.313131       0.737374       2.418329
      1.313131       0.757576       2.477401
      1.313131       0.777778       2.541927
      1.313131       0.797980       2.611805
      1.313131       0.818182       2.686906
      1.313131       0.838384       2.767066
      1.313131       0.858586       2.852096
      1.313131       0.878788       2.941776
      1.313131       0.898990       3.035860
      1.313131       0.919192       3.134077
      1.313131       0.939394       3.236134
      1.313131       0.959596       3.341717
      1.313131       0.979798       3.450491
      1.313131       1.000000       3.562107

      1.353535      -1.000000       1.089101
      1.353535      -0.979798       1.000494
      1.353535      -0.959596       0.918344
      1.353535      -0.939394       0.842920
      1.353535      -0.919192       0.774458
      1.353535      -0.898990       0.713160
      1.353535      -0.878788       0.659191
      1.353535      -0.858586       0.612678
      1.353535      -0.838384       0.573711
      1.353535      -0.818182       0.542341
      1.353535      -0.797980       0.518578
      1.353535      -0.777778       0.502394
      1.353535      -0.757576       0.493719
      1.353535      -0.737374       0.492445
      1.353535      -0.717172       0.498426
      1.353535      -0.696970       0.511475
      1.353535      -0.676768       0.531371
      1.353535      -0.656566       0.557856
      1.353535      -0.636364       0.590638
      1.353535      -0.616162       0.629394
      1.353535      -0.595960       0.673769
      1.353535      -0.575758       0.723383
      1.353535      -0.555556       0.777828
      1.353535      -0.535354       0.836676
      1.353535      -0.515152       0.899478
      1.353535      -0.494949       0.965770
      1.353535      -0.474747       1.035072
      1.353535      -0.454545       1.106897
      1.353535      -0.434343       1.180748
      1.353535      -0.414141       1.256127
      1.353535      -0.393939       1.332534
      1.353535      -0.373737       1.409475
      1.353535      -0.353535       1.486459
      1.353535      -0.333333       1.563008
      1.353535      -0.313131       1.638655
      1.353535      -0.292929       1.712951
      1.353535      -0.272727       1.785466
      1.353535      -0.252525       1.855792
      1.353535      -0.232323       1.923545
      1.353535      -0.212121       1.988370
      1.353535      -0.191919       2.049941
      1.353535      -0.171717       2.107965
      1.353535      -0.151515       2.162179
      1.353535      -0.131313       2.212361
      1.353535      -0.111111       2.258321
      1.353535      -0.090909       2.299909
      1.353535      -0.070707       2.337014
      1.353535      -0.050505       2.369561
      1.353535      -0.030303       2.397517
      1.353535      -0.010101       2.420889
      1.353535       0.010101       2.439719
      1.353535       0.030303       2.454092
      1.353535       0.050505       2.464127
      1.353535       0.070707       2.469981
      1.353535       0.090909       2.471844
      1.353535       0.111111       2.469940
      1.353535       0.131313       2.464526
      1.353535       0.151515       2.455886
      1.353535       0.171717       2.444332
      1.353535       0.191919       2.430200
      1.353535       0.212121       2.413846
      1.353535       0.232323       2.395650
      1.353535       0.252525       2.376002
      1.353535       0.272727       2.355311
      1.353535       0.292929       2.333991
      1.353535       0.313131       2.312467
      1.353535       0.333333       2.291167
      1.353535       0.353535       2.270518
      1.353535       0.373737       2.250947
      1.353535       0.393939       2.232876
      1.353535       0.414141       2.216716
      1.353535       0.434343       2.202869
      1.353535       0.454545       2.191725
      1.353535       0.474747       2.183652
      1.353535       0.494949       2.179005
      1.353535       0.515152       2.178114
      1.353535       0.535354       2.181286
      1.353535       0.555556       2.188803
      1.353535       0.575758       2.200919
      1.353535       0.595960       2.217859
      1.353535       0.616162       2.239818
      1.353535       0.636364       2.266961
      1.353535       0.656566       2.299417
      1.353535       0.676768       2.337284
      1.353535       0.696970       2.380627
      1.353535       0.717172       2.429477
      1.353535       0.737374       2.483829
      1.353535       0.757576       2.543647
      1.353535       0.777778       2.608860
      1.353535       0.797980       2.679366
      1.353535       0.818182       2.755031
      1.353535       0.838384       2.835690
      1.353535       0.858586       2.921147
      1.353535       0.878788       3.011182
      1.353535       0.898990       3.105546
      1.353535       0.919192       3.203964
      1.353535       0.939394       3.306142
      1.353535       0.959596       3.411763
      1.353535       0.979798       3.520491
      1.353535       1.000000       3.631973

      1.393939      -1.000000       1.020812
      1.393939      -0.979798       0.931144
      1.393939      -0.959596       0.848054
      1.393939      -0.939394       0.771816
      1.393939      -0.919192       0.702671
      1.393939      -0.898990       0.640824
      1.393939      -0.878788       0.586444
      1.393939      -0.858586       0.539660
      1.393939      -0.838384       0.500566
      1.393939      -0.818182       0.469213
      1.393939      -0.797980       0.445613
      1.393939      -0.777778       0.429738
      1.393939      -0.757576       0.421519
      1.393939      -0.737374       0.420848
      1.393939      -0.717172       0.427575
      1.393939      -0.696970       0.441515
      1.393939      -0.676768       0.462442
      1.393939      -0.656566       0.490096
      1.393939      -0.636364       0.524182
      1.393939      -0.616162       0.564372
      1.393939      -0.595960       0.610309
      1.393939      -0.575758       0.661606
      1.393939      -0.555556       0.717851
      1.393939      -0.535354       0.778610
      1.393939      -0.515152       0.843429
      1.393939      -0.494949       0.911836
      1.393939      -0.474747       0.983346
      1.393939      -0.454545       1.057464
      1.393939      -0.434343       1.133688
      1.393939      -0.414141       1.211511
      1.393939      -0.393939       1.290427
      1.393939      -0.373737       1.369934
      1.393939      -0.353535       1.449534
      1.393939      -0.333333       1.528742
      1.393939      -0.313131       1.607085
      1.393939      -0.292929       1.684105
      1.393939      -0.272727       1.759366
      1.393939      -0.252525       1.832453
      1.393939      -0.232323       1.902976
      1.393939      -0.212121       1.970574
      1.393939      -0.191919       2.034915
      1.393939      -0.171717       2.095700
      1.393939      -0.151515       2.152661
      1.393939      -0.131313       2.205571
      1.393939      -0.111111       2.254236
      1.393939      -0.090909       2.298501
      1.393939      -0.070707       2.338251
      1.393939      -0.050505       2.373409
      1.393939      -0.030303       2.403939
      1.393939      -0.010101       2.429843
      1.393939       0.010101       2.451163
      1.393939       0.030303       2.467981
      1.393939       0.050505       2.480416
      1.393939       0.070707       2.488621
      1.393939       0.090909       2.492787
      1.393939       0.111111       2.493139
      1.393939       0.131313       2.489930
      1.393939       0.151515       2.483446
      1.393939       0.171717       2.473998
      1.393939       0.191919       2.461922
      1.393939       0.212121       2.447577
      1.393939       0.232323       2.431341
      1.393939       0.252525       2.413605
      1.393939       0.272727       2.394779
      1.393939       0.292929       2.375278
      1.393939       0.313131       2.355526
      1.393939       0.333333       2.335953
      1.393939       0.353535       2.316986
      1.393939       0.373737       2.299053
      1.393939       0.393939       2.282575
      1.393939       0.414141       2.267964
      1.393939       0.434343       2.255623
      1.393939       0.454545       2.245939
      1.393939       0.474747       2.239283
      1.393939       0.494949       2.236007
      1.393939       0.515152       2.236441
      1.393939       0.535354       2.240891
      1.393939       0.555556       2.249638
      1.393939       0.575758       2.262935
      1.393939       0.595960       2.281004
      1.393939       0.616162       2.304041
      1.393939       0.636364       2.332205
      1.393939       0.656566       2.365627
      1.393939       0.676768       2.404402
      1.393939       0.696970       2.448591
      1.393939       0.717172       2.498223
      1.393939       0.737374       2.553292
      1.393939       0.757576       2.613758
      1.393939       0.777778       2.679549
      1.393939       0.797980       2.750560
      1.393939       0.818182       2.826654
      1.393939       0.838384       2.907663
      1.393939       0.858586       2.993391
      1.393939       0.878788       3.083614
      1.393939       0.898990       3.178082
      1.393939       0.919192       3.276518
      1.393939       0.939394       3.378627
      1.393939       0.959596       3.484089
      1.393939       0.979798       3.592568
      1.393939       1.000000       3.703711

      1.434343      -1.000000       0.944897
      1.434343      -0.979798       0.854171
      1.434343      -0.959596       0.770144
      1.434343      -0.939394       0.693095
      1.434343      -0.919192       0.623268
      1.434343      -0.898990       0.560872
      1.434343      -0.878788       0.506081
      1.434343      -0.858586       0.459027
      1.434343      -0.838384       0.419805
      1.434343      -0.818182       0.388469
      1.434343      -0.797980       0.365033
      1.434343      -0.777778       0.349470
      1.434343      -0.757576       0.341711
      1.434343      -0.737374       0.341648
      1.434343      -0.717172       0.349131
      1.434343      -0.696970       0.363972
      1.434343      -0.676768       0.385946
      1.434343      -0.656566       0.414789
      1.434343      -0.636364       0.450204
      1.434343      -0.616162       0.491860
      1.434343      -0.595960       0.539395
      1.434343      -0.575758       0.592419
      1.434343      -0.555556       0.650515
      1.434343      -0.535354       0.713244
      1.434343      -0.515152       0.780146
      1.434343      -0.494949       0.850744
      1.434343      -0.474747       0.924548
      1.434343      -0.454545       1.001056
      1.434343      -0.434343       1.079758
      1.434343      -0.414141       1.160142
      1.434343      -0.393939       1.241695
      1.434343      -0.373737       1.323908
      1.434343      -0.353535       1.406276
      1.434343      -0.333333       1.488307
      1.434343      -0.313131       1.569520
      1.434343      -0.292929       1.649452
      1.434343      -0.272727       1.727658
      1.434343      -0.252525       1.803718
      1.434343      -0.232323       1.877235
      1.434343      -0.212121       1.947841
      1.434343      -0.191919       2.015198
      1.434343      -0.171717       2.079001
      1.434343      -0.151515       2.138978
      1.434343      -0.131313       2.194893
      1.434343      -0.111111       2.246550
      1.434343      -0.090909       2.293788
      1.434343      -0.070707       2.336488
      1.434343      -0.050505       2.374568
      1.434343      -0.030303       2.407989
      1.434343      -0.010101       2.436749
      1.434343       0.010101       2.460887
      1.434343       0.030303       2.480482
      1.434343       0.050505       2.495650
      1.434343       0.070707       2.506542
      1.434343       0.090909       2.513348
      1.434343       0.111111       2.516289
      1.434343       0.131313       2.515620
      1.434343       0.151515       2.511622
      1.434343       0.171717       2.504607
      1.434343       0.191919       2.494910
      1.434343       0.212121       2.482889
      1.434343       0.232323       2.468920
      1.434343       0.252525       2.453396
      1.434343       0.272727       2.436725
      1.434343       0.292929       2.419321
      1.434343       0.313131       2.401610
      1.434343       0.333333       2.384020
      1.434343       0.353535       2.366978
      1.434343       0.373737       2.350910
      1.434343       0.393939       2.336239
      1.434343       0.414141       2.323376
      1.434343       0.434343       2.312722
      1.434343       0.454545       2.304664
      1.434343       0.474747       2.299573
      1.434343       0.494949       2.297798
      1.434343       0.515152       2.299670
      1.434343       0.535354       2.305494
      1.434343       0.555556       2.315547
      1.434343       0.575758       2.330083
      1.434343       0.595960       2.349323
      1.434343       0.616162       2.373459
      1.434343       0.636364       2.402651
      1.434343       0.656566       2.437026
      1.434343       0.676768       2.476677
      1.434343       0.696970       2.521665
      1.434343       0.717172       2.572016
      1.434343       0.737374       2.627723
      1.434343       0.757576       2.688743
      1.434343       0.777778       2.755002
      1.434343       0.797980       2.826394
      1.434343       0.818182       2.902781
      1.434343       0.838384       2.983992
      1.434343       0.858586       3.069831
      1.434343       0.878788       3.160071
      1.434343       0.898990       3.254462
      1.434343       0.919192       3.352727
      1.434343       0.939394       3.454568
      1.434343       0.959596       3.559668
      1.434343       0.979798       3.667688
      1.434343       1.000000       3.778276

      1.474747      -1.000000       0.862619
      1.474747      -0.979798       0.770856
      1.474747      -0.959596       0.685909
      1.474747      -0.939394       0.608063
      1.474747      -0.919192       0.537566
      1.474747      -0.898990       0.474632
      1.474747      -0.878788       0.419438
      1.474747      -0.858586       0.372120
      1.474747      -0.838384       0.332775
      1.474747      -0.818182       0.301460
      1.474747      -0.797980       0.278192
      1.474747      -0.777778       0.262943
      1.474747      -0.757576       0.255647
      1.474747      -0.737374       0.256195
      1.474747      -0.717172       0.264438
      1.474747      -0.696970       0.280188
      1.474747      -0.676768       0.303217
      1.474747      -0.656566       0.333260
      1.474747      -0.636364       0.370019
      1.474747      -0.616162       0.413159
      1.474747      -0.595960       0.462317
      1.474747      -0.575758       0.517097
      1.474747      -0.555556       0.577079
      1.474747      -0.535354       0.641821
      1.474747      -0.515152       0.710857
      1.474747      -0.494949       0.783705
      1.474747      -0.474747       0.859869
      1.474747      -0.454545       0.938842
      1.474747      -0.434343       1.020109
      1.474747      -0.414141       1.103151
      1.474747      -0.393939       1.187448
      1.474747      -0.373737       1.272485
      1.474747      -0.353535       1.357751
      1.474747      -0.333333       1.442746
      1.474747      -0.313131       1.526984
      1.474747      -0.292929       1.609993
      1.474747      -0.272727       1.691324
      1.474747      -0.252525       1.770547
      1.474747      -0.232323       1.847261
      1.474747      -0.212121       1.921090
      1.474747      -0.191919       1.991690
      1.474747      -0.171717       2.058750
      1.474747      -0.151515       2.121991
      1.474747      -0.131313       2.181174
      1.474747      -0.111111       2.236093
      1.474747      -0.090909       2.286585
      1.474747      -0.070707       2.332524
      1.474747      -0.050505       2.373824
      1.474747      -0.030303       2.410441
      1.474747      -0.010101       2.442369
      1.474747       0.010101       2.469643
      1.474747       0.030303       2.492337
      1.474747       0.050505       2.510564
      1.474747       0.070707       2.524473
      1.474747       0.090909       2.534249
      1.474747       0.111111       2.540111
      1.474747       0.131313       2.542310
      1.474747       0.151515       2.541127
      1.474747       0.171717       2.536871
      1.474747       0.191919       2.529874
      1.474747       0.212121       2.520492
      1.474747       0.232323       2.509101
      1.474747       0.252525       2.496091
      1.474747       0.272727       2.481867
      1.474747       0.292929       2.466845
      1.474747       0.313131       2.451448
      1.474747       0.333333       2.436100
      1.474747       0.353535       2.421231
      1.474747       0.373737       2.407265
      1.474747       0.393939       2.394621
      1.474747       0.414141       2.383710
      1.474747       0.434343       2.374933
      1.474747       0.454545       2.368674
      1.474747       0.474747       2.365304
      1.474747       0.494949       2.365170
      1.474747       0.515152       2.368601
      1.474747       0.535354       2.375901
      1.474747       0.555556       2.387346
      1.474747       0.575758       2.403187
      1.474747       0.595960       2.423646
      1.474747       0.616162       2.448910
      1.474747       0.636364       2.479140
      1.474747       0.656566       2.514461
      1.474747       0.676768       2.554964
      1.474747       0.696970       2.600709
      1.474747       0.717172       2.651720
      1.474747       0.737374       2.707987
      1.474747       0.757576       2.769470
      1.474747       0.777778       2.836091
      1.474747       0.797980       2.907742
      1.474747       0.818182       2.984285
      1.474747       0.838384       3.065550
      1.474747       0.858586       3.151338
      1.474747       0.878788       3.241423
      1.474747       0.898990       3.335554
      1.474747       0.919192       3.433454
      1.474747       0.939394       3.534827
      1.474747       0.959596       3.639353
      1.474747       0.979798       3.746698
      1.474747       1.000000       3.856509

      1.515152      -1.000000       0.775339
      1.515152      -0.979798       0.682575
      1.515152      -0.959596       0.596740
      1.515152      -0.939394       0.518126
      1.515152      -0.919192       0.446984
      1.515152      -0.898990       0.383533
      1.515152      -0.878788       0.327953
      1.515152      -0.858586       0.280384
      1.515152      -0.838384       0.240927
      1.515152      -0.818182       0.209641
      1.515152      -0.797980       0.186545
      1.515152      -0.777778       0.171614
      1.515152      -0.757576       0.164782
      1.515152      -0.737374       0.165942
      1.515152      -0.717172       0.174945
      1.515152      -0.696970       0.191602
      1.515152      -0.676768       0.215687
      1.515152      -0.656566       0.246933
      1.515152      -0.636364       0.285040
      1.515152      -0.616162       0.329671
      1.515152      -0.595960       0.380461
      1.515152      -0.575758       0.437011
      1.515152      -0.555556       0.498900
      1.515152      -0.535354       0.565678
      1.515152      -0.515152       0.636879
      1.515152      -0.494949       0.712015
      1.515152      -0.474747       0.790586
      1.515152      -0.454545       0.872079
      1.515152      -0.434343       0.955974
      1.515152      -0.414141       1.041746
      1.515152      -0.393939       1.128871
      1.515152      -0.373737       1.216827
      1.515152      -0.353535       1.305096
      1.515152      -0.333333       1.393172
      1.515152      -0.313131       1.480562
      1.515152      -0.292929       1.566790
      1.515152      -0.272727       1.651398
      1.515152      -0.252525       1.733950
      1.515152      -0.232323       1.814038
      1.515152      -0.212121       1.891281
